================ Training Loss (Wed May  3 15:41:09 2023) ================
(epoch: 1, iters: 80, time: 0.082, data: 1.050) loss: 0.626 
(epoch: 1, iters: 160, time: 0.200, data: 0.000) loss: 0.520 
(epoch: 1, iters: 240, time: 0.198, data: 0.000) loss: 0.481 
(epoch: 1, iters: 320, time: 0.200, data: 0.008) loss: 0.449 
(epoch: 1, iters: 400, time: 0.200, data: 0.000) loss: 0.567 
(epoch: 1, iters: 480, time: 0.199, data: 0.000) loss: 0.282 
(epoch: 1, iters: 560, time: 0.198, data: 0.008) loss: 0.454 
(epoch: 1, iters: 640, time: 0.199, data: 0.000) loss: 0.441 
(epoch: 1, iters: 720, time: 0.199, data: 0.000) loss: 0.598 
(epoch: 1, iters: 800, time: 0.199, data: 0.008) loss: 0.322 
(epoch: 1, iters: 880, time: 0.199, data: 0.000) loss: 0.307 
(epoch: 1, iters: 960, time: 0.199, data: 0.000) loss: 0.245 
(epoch: 1, iters: 1040, time: 0.198, data: 0.007) loss: 0.278 
(epoch: 1, iters: 1120, time: 0.198, data: 0.000) loss: 0.122 
(epoch: 1, iters: 1200, time: 0.198, data: 0.000) loss: 0.297 
(epoch: 1, iters: 1280, time: 0.198, data: 0.008) loss: 0.607 
(epoch: 1, iters: 1360, time: 0.198, data: 0.000) loss: 0.338 
(epoch: 1, iters: 1440, time: 0.197, data: 0.000) loss: 0.206 
(epoch: 1, iters: 1520, time: 0.198, data: 0.008) loss: 0.295 
(epoch: 1, iters: 1600, time: 0.199, data: 0.000) loss: 0.294 
(epoch: 1, iters: 1680, time: 0.199, data: 0.000) loss: 0.828 
(epoch: 1, iters: 1760, time: 0.196, data: 0.009) loss: 0.442 
(epoch: 1, iters: 1840, time: 0.198, data: 0.000) loss: 0.812 
(epoch: 1, iters: 1920, time: 0.198, data: 0.000) loss: 0.392 
(epoch: 1, iters: 2000, time: 0.197, data: 0.008) loss: 0.300 
(epoch: 1, iters: 2080, time: 0.197, data: 0.000) loss: 0.237 
(epoch: 1, iters: 2160, time: 0.198, data: 0.000) loss: 0.300 
(epoch: 1, iters: 2240, time: 0.199, data: 0.015) loss: 0.252 
(epoch: 1, iters: 2320, time: 0.199, data: 0.000) loss: 0.309 
(epoch: 1, iters: 2400, time: 0.199, data: 0.000) loss: 0.210 
(epoch: 1, iters: 2480, time: 0.199, data: 0.008) loss: 0.408 
================ Training Loss (Wed May  3 16:04:48 2023) ================
(epoch: 1, iters: 80, time: 0.199, data: 0.993) loss: 0.646 
(epoch: 1, iters: 160, time: 0.198, data: 0.003) loss: 0.524 
(epoch: 1, iters: 240, time: 0.198, data: 0.003) loss: 0.566 
(epoch: 1, iters: 320, time: 0.200, data: 0.003) loss: 0.466 
(epoch: 1, iters: 400, time: 0.200, data: 0.003) loss: 0.465 
(epoch: 1, iters: 480, time: 0.198, data: 0.003) loss: 0.377 
(epoch: 1, iters: 560, time: 0.199, data: 0.003) loss: 0.322 
(epoch: 1, iters: 640, time: 0.197, data: 0.003) loss: 0.308 
(epoch: 1, iters: 720, time: 0.198, data: 0.003) loss: 0.272 
(epoch: 1, iters: 800, time: 0.199, data: 0.003) loss: 0.478 
(epoch: 1, iters: 880, time: 0.198, data: 0.003) loss: 0.340 
(epoch: 1, iters: 960, time: 0.199, data: 0.003) loss: 0.376 
(epoch: 1, iters: 1040, time: 0.199, data: 0.003) loss: 0.365 
(epoch: 1, iters: 1120, time: 0.198, data: 0.003) loss: 0.435 
(epoch: 1, iters: 1200, time: 0.199, data: 0.003) loss: 0.460 
(epoch: 1, iters: 1280, time: 0.198, data: 0.003) loss: 0.549 
(epoch: 1, iters: 1360, time: 0.198, data: 0.003) loss: 0.515 
(epoch: 1, iters: 1440, time: 0.199, data: 0.003) loss: 0.294 
(epoch: 1, iters: 1520, time: 0.198, data: 0.003) loss: 0.315 
(epoch: 1, iters: 1600, time: 0.201, data: 0.003) loss: 0.502 
(epoch: 1, iters: 1680, time: 0.199, data: 0.003) loss: 0.355 
(epoch: 1, iters: 1760, time: 0.199, data: 0.003) loss: 0.286 
(epoch: 1, iters: 1840, time: 0.198, data: 0.003) loss: 0.442 
(epoch: 1, iters: 1920, time: 0.198, data: 0.003) loss: 0.399 
(epoch: 1, iters: 2000, time: 0.199, data: 0.003) loss: 0.322 
(epoch: 1, iters: 2080, time: 0.198, data: 0.003) loss: 0.472 
(epoch: 1, iters: 2160, time: 0.199, data: 0.002) loss: 0.287 
(epoch: 1, iters: 2240, time: 0.197, data: 0.003) loss: 0.412 
(epoch: 1, iters: 2320, time: 0.199, data: 0.003) loss: 0.562 
(epoch: 1, iters: 2400, time: 0.197, data: 0.003) loss: 0.419 
(epoch: 1, iters: 2480, time: 0.198, data: 0.003) loss: 0.387 
(epoch: 1, iters: 2560, time: 0.198, data: 0.003) loss: 0.338 
(epoch: 1, iters: 2640, time: 0.198, data: 0.003) loss: 0.271 
(epoch: 1, iters: 2720, time: 0.198, data: 0.003) loss: 0.271 
(epoch: 1, iters: 2800, time: 0.197, data: 0.003) loss: 0.487 
(epoch: 1, iters: 2880, time: 0.198, data: 0.009) loss: 0.345 
(epoch: 1, iters: 2960, time: 0.197, data: 0.003) loss: 0.267 
(epoch: 1, iters: 3040, time: 0.197, data: 0.003) loss: 0.190 
(epoch: 1, iters: 3120, time: 0.197, data: 0.003) loss: 0.570 
(epoch: 1, iters: 3200, time: 0.197, data: 0.003) loss: 0.142 
(epoch: 1, iters: 3280, time: 0.197, data: 0.003) loss: 0.298 
(epoch: 1, iters: 3360, time: 0.198, data: 0.003) loss: 0.255 
(epoch: 1, iters: 3440, time: 0.200, data: 0.003) loss: 0.430 
(epoch: 1, iters: 3520, time: 0.198, data: 0.003) loss: 0.280 
(epoch: 1, iters: 3600, time: 0.197, data: 0.003) loss: 0.345 
(epoch: 1, iters: 3680, time: 0.195, data: 0.003) loss: 0.424 
(epoch: 1, iters: 3760, time: 0.198, data: 0.003) loss: 0.231 
(epoch: 1, iters: 3840, time: 0.197, data: 0.003) loss: 0.496 
(epoch: 1, iters: 3920, time: 0.196, data: 0.003) loss: 0.257 
(epoch: 1, iters: 4000, time: 0.196, data: 0.003) loss: 0.481 
(epoch: 2, iters: 64, time: 0.198, data: 0.001) loss: 0.280 
(epoch: 2, iters: 144, time: 0.197, data: 0.000) loss: 0.273 
(epoch: 2, iters: 224, time: 0.197, data: 0.008) loss: 0.251 
(epoch: 2, iters: 304, time: 0.197, data: 0.000) loss: 0.408 
(epoch: 2, iters: 384, time: 0.197, data: 0.000) loss: 0.433 
(epoch: 2, iters: 464, time: 0.197, data: 0.005) loss: 0.367 
(epoch: 2, iters: 544, time: 0.197, data: 0.000) loss: 0.515 
(epoch: 2, iters: 624, time: 0.196, data: 0.003) loss: 0.295 
(epoch: 2, iters: 704, time: 0.196, data: 0.006) loss: 0.303 
(epoch: 2, iters: 784, time: 0.197, data: 0.000) loss: 0.432 
